CELL_ID,lat,lon,CELL_X,CELL_Y,PM10_ugm3,datetime
다사58255325,37.5799494830526,127.02715875337401,958375,1953375,40.278206,2025-10-01 10:00:00
다사58255350,37.582202792695206,127.027144502293,958375,1953625,40.27631,2025-10-01 10:00:00
다사58255375,37.584456101471,127.02713024962401,958375,1953875,40.3131,2025-10-01 10:00:00
다사58255400,37.5867094093797,127.027115995368,958375,1954125,40.372646,2025-10-01 10:00:00
다사58255625,37.6069891415445,127.02698763559201,958375,1956375,40.551487,2025-10-01 10:00:00
다사58255650,37.6092424407831,127.02697336545,958375,1956625,39.83476,2025-10-01 10:00:00
다사58255675,37.6114957391546,127.026959093719,958375,1956875,39.711098,2025-10-01 10:00:00
다사58255700,37.613749036659,127.02694482039699,958375,1957125,39.619305,2025-10-01 10:00:00
다사58255525,37.5979759359192,127.02704470026801,958375,1955375,39.984352,2025-10-01 10:00:00
다사58255550,37.600229238626106,127.027030436482,958375,1955625,40.014996,2025-10-01 10:00:00
다사58255575,37.602482540466,127.027016171108,958375,1955875,39.72594,2025-10-01 10:00:00
다사58255600,37.604735841438796,127.027001904145,958375,1956125,39.826756,2025-10-01 10:00:00
다사58255025,37.5529096997299,127.027329642602,958375,1950375,40.937466,2025-10-01 10:00:00
다사58255050,37.5551630197738,127.027315410555,958375,1950625,40.985996,2025-10-01 10:00:00
다사58255075,37.5574163389511,127.027301176922,958375,1950875,40.94029,2025-10-01 10:00:00
다사58255100,37.55966965726171,127.027286941705,958375,1951125,40.100513,2025-10-01 10:00:00
다사58254925,37.5438964108875,127.027386554944,958375,1949375,41.155064,2025-10-01 10:00:00
다사58254950,37.546149734398,127.02737232923599,958375,1949625,41.09358,2025-10-01 10:00:00
다사58254975,37.548403057041895,127.027358101942,958375,1949875,41.03134,2025-10-01 10:00:00
다사58255000,37.550656378819205,127.02734387306499,958375,1950125,40.979317,2025-10-01 10:00:00
다사58255225,37.570936235813605,127.027215741829,958375,1952375,40.228947,2025-10-01 10:00:00
다사58255250,37.5731895489236,127.027201497096,958375,1952625,40.269646,2025-10-01 10:00:00
다사58255275,37.5754428611668,127.027187250775,958375,1952875,40.355667,2025-10-01 10:00:00
다사58255300,37.5776961725431,127.027173002868,958375,1953125,40.330524,2025-10-01 10:00:00
다사58255125,37.5619229747056,127.02727270490101,958375,1951375,40.078068,2025-10-01 10:00:00
다사58255150,37.5641762912827,127.027258466512,958375,1951625,40.05467,2025-10-01 10:00:00
다사58255175,37.566429606993104,127.027244226537,958375,1951875,40.38771,2025-10-01 10:00:00
다사58255200,37.568682921836796,127.027229984976,958375,1952125,40.221577,2025-10-01 10:00:00
다사58005725,37.615991011411,127.024097883581,958125,1957375,39.889797,2025-10-01 10:00:00
다사58005750,37.6182443062659,127.024083521602,958125,1957625,38.56693,2025-10-01 10:00:00
다사58005775,37.6204976002535,127.024069158023,958125,1957875,38.36931,2025-10-01 10:00:00
다사58005800,37.6227508933738,127.02405479284401,958125,1958125,38.17906,2025-10-01 10:00:00
다사58005625,37.6069778233196,127.024155315502,958125,1956375,41.05073,2025-10-01 10:00:00
다사58005650,37.609231121643205,127.024140959921,958125,1956625,40.693382,2025-10-01 10:00:00
다사58005675,37.6114844190997,127.02412660273998,958125,1956875,40.32907,2025-10-01 10:00:00
다사58005700,37.613737715689,127.02411224396099,958125,1957125,40.07751,2025-10-01 10:00:00
다사58005925,37.6340173459659,127.023982942941,958125,1959375,37.234833,2025-10-01 10:00:00
다사58005950,37.6362706338823,127.023968568158,958125,1959625,37.05122,2025-10-01 10:00:00
다사58005975,37.6385239209313,127.023954191773,958125,1959875,36.89292,2025-10-01 10:00:00
다사58006000,37.6407772071129,127.023939813787,958125,1960125,36.7407,2025-10-01 10:00:00
다사58005825,37.6250041856268,127.024040426065,958125,1958375,37.991634,2025-10-01 10:00:00
다사58005850,37.6272574770126,127.02402605768499,958125,1958625,37.80502,2025-10-01 10:00:00
다사58005875,37.6295107675311,127.024011687705,958125,1958875,37.615692,2025-10-01 10:00:00
다사58005900,37.6317640571822,127.023997316124,958125,1959125,37.425274,2025-10-01 10:00:00
다사58005325,37.57993817580321,127.02432745781601,958125,1953375,40.410522,2025-10-01 10:00:00
다사58005350,37.5821914845315,127.024313121409,958125,1953625,40.415543,2025-10-01 10:00:00
다사58005375,37.584444792392794,127.024298783406,958125,1953875,40.44557,2025-10-01 10:00:00
다사58005400,37.5866980993871,127.024284443805,958125,1954125,40.50397,2025-10-01 10:00:00
다사58005225,37.5709249322209,127.024384787477,958125,1952375,40.334854,2025-10-01 10:00:00
다사58005250,37.573178244416795,127.024370457456,958125,1952625,40.37434,2025-10-01 10:00:00
다사58005275,37.575431555745794,127.024356125839,958125,1952875,40.41453,2025-10-01 10:00:00
다사58005300,37.577684866208,127.02434179262501,958125,1953125,40.420258,2025-10-01 10:00:00
다사58005525,37.597964621353704,127.02421272183999,958125,1955375,40.364925,2025-10-01 10:00:00
다사58005550,37.60021792314579,127.024198372654,958125,1955625,40.543415,2025-10-01 10:00:00
다사58005575,37.6024712240709,127.024184021868,958125,1955875,40.632088,2025-10-01 10:00:00
다사58005600,37.6047245241288,127.02416966948499,958125,1956125,40.929237,2025-10-01 10:00:00
다사58005425,37.5889514055145,127.024270102607,958125,1954375,39.76818,2025-10-01 10:00:00
다사58005450,37.591204710774896,127.024255759812,958125,1954625,39.84288,2025-10-01 10:00:00
다사58005475,37.5934580151682,127.02424141542,958125,1954875,39.93653,2025-10-01 10:00:00
다사58005500,37.5957113186945,127.024227069429,958125,1955125,40.244686,2025-10-01 10:00:00
다사58006525,37.688096016523396,127.023637505771,958125,1965375,34.885624,2025-10-01 10:00:00
다사58006550,37.6903492836175,127.023623092502,958125,1965625,34.876915,2025-10-01 10:00:00
다사58006575,37.6926025498438,127.023608677627,958125,1965875,34.871563,2025-10-01 10:00:00
다사58006600,37.6948558152022,127.02359426114599,958125,1966125,34.862743,2025-10-01 10:00:00
다사58006425,37.679082939469204,127.023695142792,958125,1964375,34.91888,2025-10-01 10:00:00
다사58006450,37.6813362100344,127.02368073594499,958125,1964625,34.910435,2025-10-01 10:00:00
다사58006475,37.6835894797318,127.02366632749201,958125,1964875,34.90367,2025-10-01 10:00:00
다사58006500,37.6858427485615,127.023651917435,958125,1965125,34.89228,2025-10-01 10:00:00
다사58254025,37.4627761875021,127.027897626835,958375,1940375,45.44042,2025-10-01 10:00:00
다사58254050,37.465029542198295,127.02788345804,958375,1940625,45.43732,2025-10-01 10:00:00
다사58254075,37.4672828960286,127.027869287667,958375,1940875,45.42579,2025-10-01 10:00:00
다사58254100,37.469536248992895,127.027855115716,958375,1941125,45.404976,2025-10-01 10:00:00
다사58006625,37.6971090796928,127.023579843058,958125,1966375,34.85698,2025-10-01 10:00:00
다사58006650,37.6993623433155,127.02356542336399,958125,1966625,34.85449,2025-10-01 10:00:00
다사58006675,37.7016156060703,127.023551002063,958125,1966875,34.849148,2025-10-01 10:00:00
다사58254000,37.4605228319399,127.027911794053,958375,1940125,45.43704,2025-10-01 10:00:00
다사58006125,37.6520436250091,127.02386789982401,958125,1961375,35.636536,2025-10-01 10:00:00
다사58006150,37.6542969059859,127.02385351222401,958125,1961625,35.352436,2025-10-01 10:00:00
다사58006175,37.656550186095096,127.023839123022,958125,1961875,35.161335,2025-10-01 10:00:00
다사58006200,37.658803465336796,127.023824732216,958125,1962125,35.045757,2025-10-01 10:00:00
다사58006025,37.643030492427,127.02392543419901,958125,1960375,36.588284,2025-10-01 10:00:00
다사58006050,37.645283776873704,127.023911053008,958125,1960625,36.434727,2025-10-01 10:00:00
다사58006075,37.647537060453,127.023896670216,958125,1960875,36.214947,2025-10-01 10:00:00
다사58006100,37.649790343164796,127.023882285822,958125,1961125,35.989304,2025-10-01 10:00:00
다사58006325,37.6700698485313,127.023752754133,958125,1963375,34.96354,2025-10-01 10:00:00
다사58006350,37.6723231225673,127.023738353705,958125,1963625,34.95576,2025-10-01 10:00:00
다사58006375,37.6745763957356,127.023723951672,958125,1963875,34.940235,2025-10-01 10:00:00
다사58006400,37.6768296680363,127.023709548034,958125,1964125,34.931908,2025-10-01 10:00:00
다사58006225,37.6610567437109,127.023810339807,958125,1962375,35.015545,2025-10-01 10:00:00
다사58006250,37.6633100212174,127.02379594579399,958125,1962625,34.99901,2025-10-01 10:00:00
다사58006275,37.665563297856394,127.023781550178,958125,1962875,34.98678,2025-10-01 10:00:00
다사58006300,37.6678165736276,127.023767152957,958125,1963125,34.974247,2025-10-01 10:00:00
다사58004125,37.4717783376655,127.02501373109,958125,1941375,45.526585,2025-10-01 10:00:00
다사58004150,37.474031687986106,127.024999471112,958125,1941625,45.510365,2025-10-01 10:00:00
다사58004175,37.4762850374406,127.02498520954701,958125,1941875,45.49136,2025-10-01 10:00:00
다사58004200,37.478538386029,127.024970946394,958125,1942125,45.47552,2025-10-01 10:00:00
다사58004025,37.462764927722795,127.02507075512501,958125,1940375,45.542515,2025-10-01 10:00:00
다사58004050,37.465018281507504,127.025056501497,958125,1940625,45.54244,2025-10-01 10:00:00
다사58004075,37.467271634426204,127.025042246282,958125,1940875,45.538563,2025-10-01 10:00:00
다사58004100,37.469524986478895,127.02502798948,958125,1941125,45.53239,2025-10-01 10:00:00
다사58004325,37.4898051159791,127.0248996068,958125,1943375,45.453377,2025-10-01 10:00:00
다사58004350,37.492058459370604,127.024885334114,958125,1943625,44.700863,2025-10-01 10:00:00
다사58004375,37.4943118018958,127.024871059839,958125,1943875,44.5819,2025-10-01 10:00:00
다사58004400,37.4965651435548,127.024856783974,958125,1944125,44.532314,2025-10-01 10:00:00
다사58004225,37.480791733751396,127.02495668165199,958125,1942375,45.46125,2025-10-01 10:00:00
다사58004250,37.4830450806075,127.024942415322,958125,1942625,45.45078,2025-10-01 10:00:00
다사58004275,37.4852984265976,127.02492814740299,958125,1942875,45.451004,2025-10-01 10:00:00
다사58004300,37.4875517717214,127.024913877896,958125,1943125,45.445236,2025-10-01 10:00:00
다사57756450,37.68132479343429,127.02084559292801,957875,1964625,34.883545,2025-10-01 10:00:00
다사57756475,37.6835780622095,127.020831098722,957875,1964875,34.88091,2025-10-01 10:00:00
다사57756500,37.6858313301168,127.02081660290101,957875,1965125,34.86965,2025-10-01 10:00:00
다사57756525,37.6880845971563,127.020802105464,957875,1965375,34.862255,2025-10-01 10:00:00
다사57756350,37.672311709655794,127.020903553608,957875,1963625,34.919968,2025-10-01 10:00:00
다사57756375,37.6745649819021,127.02088906586,957875,1963875,34.908855,2025-10-01 10:00:00
다사57756400,37.6768182532806,127.02087457649701,957875,1964125,34.895504,2025-10-01 10:00:00
다사57756425,37.6790715237913,127.02086008552,957875,1964375,34.89078,2025-10-01 10:00:00
다사57756650,37.6993509193356,127.020729594049,957875,1966625,34.83146,2025-10-01 10:00:00
다사57756675,37.7016041811677,127.02071508691799,957875,1966875,34.83291,2025-10-01 10:00:00
다사58003975,37.4582582175554,127.025099257619,958125,1939875,45.52914,2025-10-01 10:00:00
다사58004000,37.4605115730721,127.02508500716499,958125,1940125,45.538784,2025-10-01 10:00:00
다사57756550,37.690337863328,127.02078760641301,957875,1965625,34.854004,2025-10-01 10:00:00
다사57756575,37.692591128631705,127.020773105745,957875,1965875,34.85365,2025-10-01 10:00:00
다사57756600,37.694844393067605,127.02075860346201,957875,1966125,34.847633,2025-10-01 10:00:00
다사57756625,37.697097656635606,127.020744099564,957875,1966375,34.84682,2025-10-01 10:00:00
다사58004925,37.543885118259794,127.024556623299,958125,1949375,41.26749,2025-10-01 10:00:00
다사58004950,37.5461384408569,127.024542312417,958125,1949625,41.20504,2025-10-01 10:00:00
다사58004975,37.54839176258729,127.024527999941,958125,1949875,41.147564,2025-10-01 10:00:00
다사58005000,37.550645083451,127.02451368587099,958125,1950125,41.08975,2025-10-01 10:00:00
다사58004825,37.5348718192053,127.024613850893,958125,1948375,41.983974,2025-10-01 10:00:00
다사58004850,37.537125145268796,127.024599546384,958125,1948625,41.950893,2025-10-01 10:00:00
다사58004875,37.5393784704658,127.02458524028299,958125,1948875,42.101593,2025-10-01 10:00:00
다사58004900,37.541631794796096,127.024570932588,958125,1949125,41.329433,2025-10-01 10:00:00
다사58005125,37.561911674768794,127.02444209160299,958125,1951375,40.14776,2025-10-01 10:00:00
다사58005150,37.564164990432,127.024427767965,958125,1951625,40.12479,2025-10-01 10:00:00
다사58005175,37.5664183052285,127.024413442731,958125,1951875,40.107937,2025-10-01 10:00:00
다사58005200,37.5686716191581,127.024399115902,958125,1952125,40.313732,2025-10-01 10:00:00
다사58005025,37.552898403448,127.02449937020599,958125,1950375,41.13855,2025-10-01 10:00:00
다사58005050,37.555151722578294,127.024485052948,958125,1950625,41.08254,2025-10-01 10:00:00
다사58005075,37.5574050408419,127.02447073409401,958125,1950875,41.023117,2025-10-01 10:00:00
다사58005100,37.5596583582387,127.02445641364599,958125,1951125,40.507015,2025-10-01 10:00:00
다사58004525,37.5078318388556,127.02478538080099,958125,1945375,43.925808,2025-10-01 10:00:00
다사58004550,37.510085175316796,127.024771095396,958125,1945625,43.61456,2025-10-01 10:00:00
다사58004575,37.512338510911604,127.02475680839899,958125,1945875,43.173992,2025-10-01 10:00:00
다사58004600,37.51459184564,127.024742519811,958125,1946125,43.23353,2025-10-01 10:00:00
다사58004425,37.4988184843476,127.02484250652,958125,1944375,44.46711,2025-10-01 10:00:00
다사58004450,37.501071824274,127.02482822747601,958125,1944625,44.38984,2025-10-01 10:00:00
다사58004475,37.5033251633342,127.024813946841,958125,1944875,44.283627,2025-10-01 10:00:00
다사58004500,37.5055785015281,127.024799664617,958125,1945125,44.136948,2025-10-01 10:00:00
다사58004725,37.5258585062856,127.02467105299999,958125,1947375,42.98323,2025-10-01 10:00:00
다사58004750,37.528111835815395,127.02465675486201,958125,1947625,42.968872,2025-10-01 10:00:00
다사58004775,37.5303651644785,127.02464245513201,958125,1947875,42.024586,2025-10-01 10:00:00
다사58004800,37.532618492275205,127.02462815380899,958125,1948125,42.00235,2025-10-01 10:00:00
다사58004625,37.516845179502,127.02472822963199,958125,1946375,42.89289,2025-10-01 10:00:00
다사58004650,37.5190985124976,127.02471393786199,958125,1946625,43.22298,2025-10-01 10:00:00
다사58004675,37.5213518446267,127.0246996445,958125,1946875,43.25347,2025-10-01 10:00:00
다사58004700,37.523605175889394,127.02468534954599,958125,1947125,43.28058,2025-10-01 10:00:00
다사57755250,37.5731668720216,127.02153941941201,957875,1952625,40.442497,2025-10-01 10:00:00
다사57755275,37.575420182431,127.021525002498,957875,1952875,40.46834,2025-10-01 10:00:00
다사57755300,37.5776734919734,127.021510583979,957875,1953125,40.489933,2025-10-01 10:00:00
다사57755325,37.5799268006489,127.021496163853,957875,1953375,40.500916,2025-10-01 10:00:00
다사57755150,37.564153621714894,127.02159707101299,957875,1951625,40.195156,2025-10-01 10:00:00
다사57755175,37.5664069355919,127.02158266052,957875,1951875,40.1781,2025-10-01 10:00:00
다사57755200,37.568660248602,127.02156824842301,957875,1952125,40.392876,2025-10-01 10:00:00
다사57755225,37.570913560745296,127.02155383472,957875,1952375,40.41121,2025-10-01 10:00:00
다사57755450,37.5911933310209,127.02142403913,957875,1954625,40.040318,2025-10-01 10:00:00
다사57755475,37.59344663449421,127.021409609364,957875,1954875,40.369236,2025-10-01 10:00:00
다사57755500,37.5956999371003,127.02139517799101,957875,1955125,40.49193,2025-10-01 10:00:00
다사57755525,37.597953238839295,127.021380745011,957875,1955375,40.64896,2025-10-01 10:00:00
다사57755350,37.5821801084573,127.021481742122,957875,1953625,40.528275,2025-10-01 10:00:00
다사57755375,37.5844334153988,127.021467318784,957875,1953875,40.56561,2025-10-01 10:00:00
다사57755400,37.5866867214732,127.021452893839,957875,1954125,40.631203,2025-10-01 10:00:00
다사57755425,37.5889400266806,127.021438467288,957875,1954375,39.945877,2025-10-01 10:00:00
다사57754850,37.5371137875806,127.021769871795,957875,1948625,42.11693,2025-10-01 10:00:00
다사57754875,37.539367111858795,127.02175548054899,957875,1948875,42.263622,2025-10-01 10:00:00
다사57754900,37.541620435270296,127.02174108770001,957875,1949125,42.224236,2025-10-01 10:00:00
다사57754925,37.543873757815106,127.021726693248,957875,1949375,42.17788,2025-10-01 10:00:00
다사57754750,37.52810048180171,127.021827420757,957875,1947625,43.240078,2025-10-01 10:00:00
다사57754775,37.5303538095463,127.02181303591999,957875,1947875,42.787846,2025-10-01 10:00:00
다사57754800,37.532607136424396,127.02179864948098,957875,1948125,42.735107,2025-10-01 10:00:00
다사57754825,37.5348604624358,127.021784261439,957875,1948375,42.160862,2025-10-01 10:00:00
다사57755050,37.5551403575384,127.021654696935,957875,1950625,41.17746,2025-10-01 10:00:00
다사57755075,37.557393674882704,127.02164029286101,957875,1950875,40.61633,2025-10-01 10:00:00
다사57755100,37.559646991360296,127.02162588718299,957875,1951125,40.57433,2025-10-01 10:00:00
다사57755125,37.561900306971005,127.0216114799,957875,1951375,40.534725,2025-10-01 10:00:00
다사57754950,37.5461270794932,127.021712297192,957875,1949625,41.322876,2025-10-01 10:00:00
다사57754975,37.5483804003046,127.02169789953301,957875,1949875,41.26733,2025-10-01 10:00:00
다사57755000,37.550633720249294,127.021683500271,957875,1950125,41.3121,2025-10-01 10:00:00
다사57755025,37.5528870393272,127.021669099405,957875,1950375,41.24611,2025-10-01 10:00:00
다사57756050,37.6452723750227,127.02107728075501,957875,1960625,36.39939,2025-10-01 10:00:00
다사57756075,37.647525657680504,127.021062812362,957875,1960875,36.19903,2025-10-01 10:00:00
다사57756100,37.6497789394708,127.021048342357,957875,1961125,35.963364,2025-10-01 10:00:00
다사57756125,37.6520322203936,127.021033870739,957875,1961375,35.64109,2025-10-01 10:00:00
다사57755950,37.6362592357162,127.02113513821399,957875,1959625,37.14763,2025-10-01 10:00:00
다사57755975,37.6385125218441,127.02112067626601,957875,1959875,36.952126,2025-10-01 10:00:00
다사57756000,37.640765807104394,127.02110621270799,957875,1960125,36.77208,2025-10-01 10:00:00
다사57756025,37.643019091497294,127.021091747537,957875,1960375,36.602238,2025-10-01 10:00:00
다사57756250,37.6632986119936,127.020961488465,957875,1962625,34.983738,2025-10-01 10:00:00
다사57756275,37.665551887710706,127.020947007171,957875,1962875,34.95715,2025-10-01 10:00:00
다사57756300,37.6678051625601,127.020932524264,957875,1963125,34.9431,2025-10-01 10:00:00
다사57756325,37.670058436541794,127.02091803974301,957875,1963375,34.929035,2025-10-01 10:00:00
다사57756150,37.6542855004488,127.02101939751002,957875,1961625,35.36967,2025-10-01 10:00:00
다사57756175,37.6565387796364,127.021004922668,957875,1961875,35.197273,2025-10-01 10:00:00
다사57756200,37.6587920579565,127.02099044621299,957875,1962125,35.090443,2025-10-01 10:00:00
다사57756225,37.6610453354089,127.02097596814501,957875,1962375,35.024254,2025-10-01 10:00:00
다사57755650,37.6092197345271,127.021308555991,957875,1956625,40.888023,2025-10-01 10:00:00
다사57755675,37.611473031063,127.021294113361,957875,1956875,40.638107,2025-10-01 10:00:00
다사57755700,37.6137263267317,127.021279669123,957875,1957125,40.387226,2025-10-01 10:00:00
다사57755725,37.6159796215331,127.021265223276,957875,1957375,40.17336,2025-10-01 10:00:00
다사57755550,37.6002065397112,127.02136631042299,957875,1955625,40.839558,2025-10-01 10:00:00
다사57755575,37.602459839716,127.02135187422701,957875,1955875,41.048466,2025-10-01 10:00:00
다사57755600,37.604713138853505,127.021337436424,957875,1956125,41.010773,2025-10-01 10:00:00
다사57755625,37.6069664371239,127.021322997011,957875,1956375,41.038876,2025-10-01 10:00:00
다사57755850,37.627246082530704,127.021192969898,957875,1958625,37.975384,2025-10-01 10:00:00
다사57755875,37.62949937212821,127.021178514393,957875,1958875,37.769287,2025-10-01 10:00:00
다사57755900,37.6317526608583,127.02116405727699,957875,1959125,37.555737,2025-10-01 10:00:00
다사57755925,37.634005948721,127.021149598551,957875,1959375,37.3475,2025-10-01 10:00:00
다사57755750,37.618232915467296,127.02125077582,957875,1957625,39.98345,2025-10-01 10:00:00
다사57755775,37.6204862085342,127.02123632675399,957875,1957875,38.618156,2025-10-01 10:00:00
다사57755800,37.62273950073371,127.02122187607901,957875,1958125,38.396255,2025-10-01 10:00:00
다사57755825,37.624992792065896,127.021207423794,957875,1958375,38.183846,2025-10-01 10:00:00
다사57506375,37.6745534999329,127.018054181661,957625,1963875,34.87786,2025-10-01 10:00:00
다사57506400,37.6768067703838,127.018039606574,957625,1964125,34.874043,2025-10-01 10:00:00
다사57506425,37.6790600399669,127.018025029862,957625,1964375,34.865505,2025-10-01 10:00:00
다사57506450,37.6813133086821,127.018010451526,957625,1964625,34.85871,2025-10-01 10:00:00
다사57506275,37.665540409451395,127.018112465777,957625,1962875,34.95464,2025-10-01 10:00:00
다사57506300,37.6677936833734,127.018097897183,957625,1963125,34.930035,2025-10-01 10:00:00
다사57506325,37.670046956427704,127.01808332696599,957625,1963375,34.90447,2025-10-01 10:00:00
다사57506350,37.672300228614205,127.01806875512501,957625,1963625,34.889378,2025-10-01 10:00:00
다사57506575,37.6925796392401,127.01793753547899,957625,1965875,34.83462,2025-10-01 10:00:00
다사57506600,37.6948329027479,127.01792294739501,957625,1966125,34.830505,2025-10-01 10:00:00
다사57506625,37.6970861653877,127.01790835768499,957625,1966375,34.823727,2025-10-01 10:00:00
다사57506650,37.6993394271596,127.01789376635,957625,1966625,34.819992,2025-10-01 10:00:00
다사57506475,37.6835665765295,127.01799587156601,957625,1964875,34.859146,2025-10-01 10:00:00
다사57506500,37.685819843509,127.01798128998199,957625,1965125,34.84964,2025-10-01 10:00:00
다사57506525,37.688073109620596,127.017966706773,957625,1965375,34.840115,2025-10-01 10:00:00
다사57506550,37.6903263748643,127.01795212193899,957625,1965625,34.84078,2025-10-01 10:00:00
다사57505975,37.638501054709295,127.01828716237101,957625,1959875,37.019764,2025-10-01 10:00:00
다사57506000,37.6407543390429,127.01827261324,957625,1960125,36.767776,2025-10-01 10:00:00
다사57506025,37.643007622508996,127.01825806248699,957625,1960375,36.58968,2025-10-01 10:00:00
다사57506050,37.6452609051075,127.018243510114,957625,1960625,36.417145,2025-10-01 10:00:00
다사57505875,37.6294879086998,127.01834534269199,957625,1958875,37.899612,2025-10-01 10:00:00
다사57505900,37.6317411965034,127.018330800042,957625,1959125,37.678265,2025-10-01 10:00:00
다사57505925,37.6339944834395,127.01831625577199,957625,1959375,37.455437,2025-10-01 10:00:00
다사57505950,37.6362477695081,127.018301709882,957625,1959625,37.234127,2025-10-01 10:00:00
다사57506175,37.6565273050862,127.01817072392599,957625,1961875,35.233658,2025-10-01 10:00:00
다사57506200,37.6587805824791,127.018156161823,957625,1962125,35.121033,2025-10-01 10:00:00
다사57506225,37.6610338590042,127.018141598097,957625,1962375,35.03896,2025-10-01 10:00:00
다사57506250,37.6632871346617,127.018127032748,957625,1962625,34.987907,2025-10-01 10:00:00
다사57506075,37.6475141868384,127.01822895612,957625,1960875,36.21069,2025-10-01 10:00:00
다사57506100,37.6497674677018,127.018214400504,957625,1961125,35.84238,2025-10-01 10:00:00
다사57506125,37.6520207476976,127.01819984326599,957625,1961375,35.603584,2025-10-01 10:00:00
다사57506150,37.6542740268257,127.01818528440701,957625,1961625,35.39356,2025-10-01 10:00:00
다사57754450,37.5010604812788,127.02199991391501,957875,1944625,45.054367,2025-10-01 10:00:00
다사57754475,37.5033138194211,127.02198554828699,957875,1944875,44.998158,2025-10-01 10:00:00
다사57754500,37.505567156697005,127.02197118106001,957875,1945125,44.96474,2025-10-01 10:00:00
다사57754525,37.5078204931065,127.021956812232,957875,1945375,44.88213,2025-10-01 10:00:00
다사57754350,37.4920471200465,127.022057360431,957875,1943625,45.084354,2025-10-01 10:00:00
다사57754375,37.494300461654,127.022043001201,957875,1943875,45.07753,2025-10-01 10:00:00
다사57754400,37.4965538023953,127.022028640371,957875,1944125,45.070293,2025-10-01 10:00:00
다사57754425,37.4988071422702,127.022014277943,957875,1944375,45.067207,2025-10-01 10:00:00
다사57754650,37.519087162157604,127.02188494408999,957875,1946625,43.479713,2025-10-01 10:00:00
다사57754675,37.5213404933684,127.02187056565901,957875,1946875,43.595383,2025-10-01 10:00:00
다사57754700,37.5235938237127,127.02185618562599,957875,1947125,43.63244,2025-10-01 10:00:00
다사57754725,37.5258471531905,127.021841803993,957875,1947375,43.613235,2025-10-01 10:00:00
다사57754550,37.5100738286496,127.021942441805,957875,1945625,45.25535,2025-10-01 10:00:00
다사57754575,37.5123271633263,127.02192806977699,957875,1945875,44.809486,2025-10-01 10:00:00
다사57754600,37.5145804971366,127.021913696149,957875,1946125,43.834854,2025-10-01 10:00:00
다사57754625,37.516833830080294,127.02189932091999,957875,1946375,42.95759,2025-10-01 10:00:00
다사57754050,37.4650069531914,127.022229546541,957875,1940625,45.671387,2025-10-01 10:00:00
다사57754075,37.4672603051931,127.02221520648399,957875,1940875,45.67823,2025-10-01 10:00:00
다사57754100,37.4695136563287,127.02220086483,957875,1941125,45.69207,2025-10-01 10:00:00
다사57754125,37.4717670065982,127.02218652158001,957875,1941375,45.69421,2025-10-01 10:00:00
다사57506675,37.7015926880635,127.01787917338899,957625,1966875,34.820015,2025-10-01 10:00:00
다사57753975,37.4582468919901,127.02227255713301,957875,1939875,45.626797,2025-10-01 10:00:00
다사57754000,37.4605002465899,127.022258221865,957875,1940125,45.646427,2025-10-01 10:00:00
다사57754025,37.4627536003237,127.02224388500099,957875,1940375,45.658367,2025-10-01 10:00:00
다사57754250,37.4830337449536,127.022114781366,957875,1942625,45.7466,2025-10-01 10:00:00
다사57754275,37.485287090026205,127.02210042853001,957875,1942875,45.771362,2025-10-01 10:00:00
다사57754300,37.4875404342325,127.022086074095,957875,1943125,45.800434,2025-10-01 10:00:00
다사57754325,37.4897937775726,127.02207171806299,957875,1943375,45.095543,2025-10-01 10:00:00
다사57754150,37.4740203560016,127.022172176732,957875,1941625,45.701893,2025-10-01 10:00:00
다사57754175,37.4762737045388,127.022157830287,957875,1941875,45.708992,2025-10-01 10:00:00
다사57754200,37.4785270522099,127.02214348224399,957875,1942125,45.71651,2025-10-01 10:00:00
다사57754225,37.4807803990149,127.02212913260401,957875,1942375,45.728752,2025-10-01 10:00:00
다사57504775,37.5303423868301,127.01898361831101,957625,1947875,43.10737,2025-10-01 10:00:00
다사57504800,37.532595712784,127.01896914675501,957625,1948125,43.01585,2025-10-01 10:00:00
다사57504825,37.5348490378713,127.01895467358801,957625,1948375,42.93277,2025-10-01 10:00:00
다사57504850,37.5371023620919,127.01894019880899,957625,1948625,42.856476,2025-10-01 10:00:00
다사57504675,37.521329074348,127.01904148841899,957625,1946875,44.433205,2025-10-01 10:00:00
다사57504700,37.5235824037685,127.01902702330901,957625,1947125,44.25068,2025-10-01 10:00:00
다사57504725,37.5258357323223,127.01901255658701,957625,1947375,44.105797,2025-10-01 10:00:00
다사57504750,37.5280890600095,127.018998088255,957625,1947625,43.209892,2025-10-01 10:00:00
다사57504975,37.548368970194105,127.01886780072901,957625,1949875,42.4427,2025-10-01 10:00:00
다사57505000,37.5506222892142,127.018853316275,957625,1950125,41.42527,2025-10-01 10:00:00
다사57505025,37.5528756073676,127.018838830208,957625,1950375,41.351757,2025-10-01 10:00:00
다사57505050,37.5551289246541,127.01882434252701,957625,1950625,40.74287,2025-10-01 10:00:00
다사57504875,37.5393556854458,127.018925722418,957625,1948875,42.4487,2025-10-01 10:00:00
다사57504900,37.541609007933005,127.018911244415,957625,1949125,42.388596,2025-10-01 10:00:00
다사57504925,37.5438623295535,127.01889676479901,957625,1949375,42.337845,2025-10-01 10:00:00
다사57504950,37.5461156503072,127.01888228357099,957625,1949625,42.492886,2025-10-01 10:00:00
다사57504375,37.494289053715896,127.01921494416099,957625,1943875,45.533897,2025-10-01 10:00:00
